,index,crime_type,date,Beat,Neigborhood,NPU,lat,lon,type_crime,year,temperature,percentage_rain,rain_indicator
84191,84191,AUTO THEFT,2020-01-22,110.0,Rockdale,G,33.78579000000001,-84.44924,AUTO THEFT,2020,32.27041666666667,0.0,0
84192,84192,AUTO THEFT,2020-01-22,204.0,Underwood Hills,D,33.79991,-84.41625,AUTO THEFT,2020,32.27041666666667,0.0,0
84193,84193,ROBBERY-PEDESTRIAN,2020-01-22,402.0,West End,T,33.73453,-84.43003,ROBBERY,2020,32.27041666666667,0.0,0
84194,84194,AGG ASSAULT,2020-01-22,410.0,Campbellton Road,R,33.706559999999996,-84.45365,AGG ASSAULT,2020,32.27041666666667,0.0,0
84195,84195,AGG ASSAULT,2020-01-22,206.0,South Tuxedo Park,B,33.85205,-84.38316999999998,AGG ASSAULT,2020,32.27041666666667,0.0,0
84196,84196,LARCENY-NON VEHICLE,2020-01-22,103.0,Blandtown,D,33.79826,-84.42811,LARCENY,2020,32.27041666666667,0.0,0
84197,84197,LARCENY-NON VEHICLE,2020-01-22,301.0,Adair Park,V,33.734320000000004,-84.4096,LARCENY,2020,32.27041666666667,0.0,0
84198,84198,LARCENY-NON VEHICLE,2020-01-22,308.0,Norwood Manor,Z,33.69498,-84.35195,LARCENY,2020,32.27041666666667,0.0,0
84199,84199,LARCENY-NON VEHICLE,2020-01-22,407.0,Mays,H,33.74622,-84.50133000000002,LARCENY,2020,32.27041666666667,0.0,0
84200,84200,LARCENY-FROM VEHICLE,2020-01-22,512.0,Downtown,M,33.7503,-84.39208,LARCENY,2020,32.27041666666667,0.0,0
84201,84201,LARCENY-FROM VEHICLE,2020-01-22,510.0,Downtown,M,33.75895,-84.3834,LARCENY,2020,32.27041666666667,0.0,0
84202,84202,LARCENY-FROM VEHICLE,2020-01-22,205.0,Colonial Homes,C,33.81452,-84.39725,LARCENY,2020,32.27041666666667,0.0,0
84203,84203,LARCENY-FROM VEHICLE,2020-01-22,507.0,Castleberry Hill,M,33.75158,-84.39883,LARCENY,2020,32.27041666666667,0.0,0
84204,84204,LARCENY-FROM VEHICLE,2020-01-22,604.0,Old Fourth Ward,M,33.7586,-84.36513000000002,LARCENY,2020,32.27041666666667,0.0,0
84205,84205,LARCENY-FROM VEHICLE,2020-01-22,603.0,Inman Park,N,33.762029999999996,-84.35108000000002,LARCENY,2020,32.27041666666667,0.0,0
84206,84206,LARCENY-FROM VEHICLE,2020-01-22,401.0,West End,T,33.74465,-84.42886999999997,LARCENY,2020,32.27041666666667,0.0,0
84207,84207,LARCENY-FROM VEHICLE,2020-01-22,606.0,Reynoldstown,N,33.74629,-84.36036999999997,LARCENY,2020,32.27041666666667,0.0,0
84208,84208,LARCENY-FROM VEHICLE,2020-01-22,614.0,Midtown,E,33.77445,-84.37583000000002,LARCENY,2020,32.27041666666667,0.0,0
84209,84209,LARCENY-FROM VEHICLE,2020-01-22,409.0,Cascade Heights,I,33.71885,-84.49744,LARCENY,2020,32.27041666666667,0.0,0
84210,84210,LARCENY-FROM VEHICLE,2020-01-22,603.0,Old Fourth Ward,M,33.77117,-84.38025,LARCENY,2020,32.27041666666667,0.0,0
84211,84211,LARCENY-FROM VEHICLE,2020-01-22,411.0,Greenbriar,R,33.69446,-84.47913,LARCENY,2020,32.27041666666667,0.0,0
84212,84212,LARCENY-FROM VEHICLE,2020-01-22,612.0,East Atlanta,W,33.74143,-84.34318,LARCENY,2020,32.27041666666667,0.0,0
84213,84213,LARCENY-FROM VEHICLE,2020-01-22,301.0,Oakland City,S,33.722970000000004,-84.41832,LARCENY,2020,32.27041666666667,0.0,0
84214,84214,LARCENY-FROM VEHICLE,2020-01-22,313.0,Blair Villa/Poole Creek,Z,33.65488,-84.37561,LARCENY,2020,32.27041666666667,0.0,0
84215,84215,LARCENY-FROM VEHICLE,2020-01-22,111.0,Carver Hills,G,33.79968,-84.46573000000002,LARCENY,2020,32.27041666666667,0.0,0
84216,84216,LARCENY-FROM VEHICLE,2020-01-22,605.0,Grant Park,W,33.73682,-84.37945,LARCENY,2020,32.27041666666667,0.0,0
84217,84217,LARCENY-FROM VEHICLE,2020-01-22,205.0,,C,33.81524,-84.3937,LARCENY,2020,32.27041666666667,0.0,0
84218,84218,LARCENY-FROM VEHICLE,2020-01-22,103.0,Blandtown,D,33.79995,-84.42484,LARCENY,2020,32.27041666666667,0.0,0
84219,84219,LARCENY-FROM VEHICLE,2020-01-22,504.0,Marietta Street Artery,E,33.774770000000004,-84.4067,LARCENY,2020,32.27041666666667,0.0,0
84220,84220,LARCENY-FROM VEHICLE,2020-01-22,109.0,Almond Park,G,33.78371,-84.46327,LARCENY,2020,32.27041666666667,0.0,0
84221,84221,LARCENY-FROM VEHICLE,2020-01-22,206.0,Buckhead Village,B,33.84218,-84.37344,LARCENY,2020,32.27041666666667,0.0,0
84222,84222,LARCENY-FROM VEHICLE,2020-01-22,206.0,Buckhead Village,B,33.8371,-84.3747,LARCENY,2020,32.27041666666667,0.0,0
84223,84223,LARCENY-FROM VEHICLE,2020-01-22,103.0,Bolton,D,33.81326,-84.4448,LARCENY,2020,32.27041666666667,0.0,0
84224,84224,LARCENY-FROM VEHICLE,2020-01-22,103.0,Riverside,D,33.810759999999995,-84.47691,LARCENY,2020,32.27041666666667,0.0,0
84225,84225,LARCENY-FROM VEHICLE,2020-01-22,509.0,Downtown,M,33.769490000000005,-84.38484,LARCENY,2020,32.27041666666667,0.0,0
84226,84226,LARCENY-FROM VEHICLE,2020-01-22,204.0,,C,33.81187,-84.42057,LARCENY,2020,32.27041666666667,0.0,0
84227,84227,LARCENY-FROM VEHICLE,2020-01-22,605.0,Grant Park,W,33.72548,-84.37731,LARCENY,2020,32.27041666666667,0.0,0
84228,84228,LARCENY-FROM VEHICLE,2020-01-22,205.0,Wildwood (NPU-C),C,33.80838,-84.41356,LARCENY,2020,32.27041666666667,0.0,0
84229,84229,LARCENY-FROM VEHICLE,2020-01-22,508.0,Downtown,M,33.76099,-84.38756,LARCENY,2020,32.27041666666667,0.0,0
84230,84230,LARCENY-FROM VEHICLE,2020-01-22,508.0,Downtown,M,33.757670000000005,-84.39265999999998,LARCENY,2020,32.27041666666667,0.0,0
84231,84231,LARCENY-FROM VEHICLE,2020-01-22,603.0,Old Fourth Ward,M,33.77163,-84.37267,LARCENY,2020,32.27041666666667,0.0,0
84232,84232,LARCENY-FROM VEHICLE,2020-01-22,505.0,Midtown,E,33.77901,-84.38403000000002,LARCENY,2020,32.27041666666667,0.0,0
84233,84233,LARCENY-FROM VEHICLE,2020-01-22,508.0,Downtown,M,33.76116,-84.39438,LARCENY,2020,32.27041666666667,0.0,0
84234,84234,LARCENY-FROM VEHICLE,2020-01-22,204.0,Underwood Hills,D,33.80352,-84.41455,LARCENY,2020,32.27041666666667,0.0,0
84235,84235,LARCENY-FROM VEHICLE,2020-01-22,602.0,Poncey-Highland,N,33.77347,-84.35767,LARCENY,2020,32.27041666666667,0.0,0
84236,84236,LARCENY-FROM VEHICLE,2020-01-22,212.0,,E,33.81081,-84.37843000000002,LARCENY,2020,32.27041666666667,0.0,0
84237,84237,LARCENY-FROM VEHICLE,2020-01-22,614.0,Midtown,E,33.78135,-84.36828,LARCENY,2020,32.27041666666667,0.0,0
84238,84238,LARCENY-NON VEHICLE,2020-01-22,603.0,Old Fourth Ward,M,33.77296,-84.36504000000002,LARCENY,2020,32.27041666666667,0.0,0
84239,84239,LARCENY-FROM VEHICLE,2020-01-22,311.0,Hammond Park,X,33.67368,-84.40804,LARCENY,2020,32.27041666666667,0.0,0
84240,84240,LARCENY-NON VEHICLE,2020-01-22,207.0,Brookwood,E,33.802009999999996,-84.39791,LARCENY,2020,32.27041666666667,0.0,0
84241,84241,LARCENY-NON VEHICLE,2020-01-22,501.0,Atlantic Station,E,33.79371,-84.39676999999998,LARCENY,2020,32.27041666666667,0.0,0
84242,84242,LARCENY-NON VEHICLE,2020-01-22,303.0,Mechanicsville,V,33.73675,-84.39489,LARCENY,2020,32.27041666666667,0.0,0
84243,84243,LARCENY-NON VEHICLE,2020-01-22,107.0,Grove Park,J,33.7774,-84.45214,LARCENY,2020,32.27041666666667,0.0,0
84244,84244,LARCENY-NON VEHICLE,2020-01-22,201.0,,C,33.819790000000005,-84.45051,LARCENY,2020,32.27041666666667,0.0,0
84245,84245,LARCENY-NON VEHICLE,2020-01-22,208.0,North Buckhead,B,33.851659999999995,-84.36235,LARCENY,2020,32.27041666666667,0.0,0
84246,84246,LARCENY-NON VEHICLE,2020-01-22,407.0,Adamsville,H,33.75735,-84.50282,LARCENY,2020,32.27041666666667,0.0,0
84247,84247,LARCENY-NON VEHICLE,2020-01-22,410.0,Campbellton Road,R,33.70514,-84.45947,LARCENY,2020,32.27041666666667,0.0,0
84248,84248,LARCENY-NON VEHICLE,2020-01-22,508.0,Downtown,M,33.76206,-84.39568,LARCENY,2020,32.27041666666667,0.0,0
84249,84249,LARCENY-NON VEHICLE,2020-01-22,602.0,Inman Park,N,33.76042,-84.36004,LARCENY,2020,32.27041666666667,0.0,0
84250,84250,LARCENY-NON VEHICLE,2020-01-21,210.0,Lenox,B,33.846759999999996,-84.36211999999998,LARCENY,2020,29.23875000000001,0.0,0
84251,84251,LARCENY-NON VEHICLE,2020-01-21,405.0,Harland Terrace,I,33.75177,-84.4857,LARCENY,2020,29.23875000000001,0.0,0
84252,84252,LARCENY-NON VEHICLE,2020-01-21,501.0,Atlantic Station,E,33.792320000000004,-84.39735,LARCENY,2020,29.23875000000001,0.0,0
84253,84253,LARCENY-NON VEHICLE,2020-01-21,407.0,Adamsville,H,33.75735,-84.50282,LARCENY,2020,29.23875000000001,0.0,0
84254,84254,LARCENY-NON VEHICLE,2020-01-21,609.0,Edgewood,O,33.75674,-84.34619,LARCENY,2020,29.23875000000001,0.0,0
84255,84255,LARCENY-NON VEHICLE,2020-01-21,112.0,Collier Heights,I,33.779270000000004,-84.47995999999998,LARCENY,2020,29.23875000000001,0.0,0
84256,84256,LARCENY-NON VEHICLE,2020-01-21,204.0,Berkeley Park,D,33.80388,-84.41278,LARCENY,2020,29.23875000000001,0.0,0
84257,84257,LARCENY-FROM VEHICLE,2020-01-21,506.0,English Avenue,L,33.76507,-84.4042,LARCENY,2020,29.23875000000001,0.0,0
84258,84258,LARCENY-FROM VEHICLE,2020-01-21,310.0,Browns Mill Park,Z,33.686170000000004,-84.37914,LARCENY,2020,29.23875000000001,0.0,0
84259,84259,LARCENY-FROM VEHICLE,2020-01-21,305.0,South Atlanta,Y,33.71352,-84.38499,LARCENY,2020,29.23875000000001,0.0,0
84260,84260,LARCENY-FROM VEHICLE,2020-01-21,212.0,Morningside/Lenox Park,F,33.8097,-84.36553,LARCENY,2020,29.23875000000001,0.0,0
84261,84261,LARCENY-FROM VEHICLE,2020-01-21,512.0,Downtown,M,33.74958,-84.39735999999998,LARCENY,2020,29.23875000000001,0.0,0
84262,84262,LARCENY-FROM VEHICLE,2020-01-21,209.0,North Buckhead,B,33.85525,-84.3659,LARCENY,2020,29.23875000000001,0.0,0
84263,84263,LARCENY-FROM VEHICLE,2020-01-21,106.0,Bankhead,K,33.772890000000004,-84.42183,LARCENY,2020,29.23875000000001,0.0,0
84264,84264,LARCENY-FROM VEHICLE,2020-01-21,608.0,Candler Park,N,33.76667,-84.34715,LARCENY,2020,29.23875000000001,0.0,0
84265,84265,LARCENY-FROM VEHICLE,2020-01-21,409.0,Southwest,R,33.70387,-84.46831999999998,LARCENY,2020,29.23875000000001,0.0,0
84266,84266,LARCENY-FROM VEHICLE,2020-01-21,611.0,,O,33.73775,-84.30426,LARCENY,2020,29.23875000000001,0.0,0
84267,84267,LARCENY-FROM VEHICLE,2020-01-21,512.0,Downtown,M,33.750170000000004,-84.39515,LARCENY,2020,29.23875000000001,0.0,0
84268,84268,LARCENY-FROM VEHICLE,2020-01-21,303.0,Pittsburgh,V,33.73796,-84.40706999999998,LARCENY,2020,29.23875000000001,0.0,0
84269,84269,LARCENY-FROM VEHICLE,2020-01-21,105.0,Washington Park,K,33.75897,-84.41842,LARCENY,2020,29.23875000000001,0.0,0
84270,84270,LARCENY-FROM VEHICLE,2020-01-21,605.0,Grant Park,W,33.7326,-84.37352,LARCENY,2020,29.23875000000001,0.0,0
84271,84271,LARCENY-FROM VEHICLE,2020-01-21,501.0,Home Park,E,33.78183,-84.41244,LARCENY,2020,29.23875000000001,0.0,0
84272,84272,LARCENY-FROM VEHICLE,2020-01-21,209.0,North Buckhead,B,33.87645,-84.37916,LARCENY,2020,29.23875000000001,0.0,0
84273,84273,LARCENY-FROM VEHICLE,2020-01-21,502.0,,E,33.78223,-84.36922,LARCENY,2020,29.23875000000001,0.0,0
84274,84274,LARCENY-FROM VEHICLE,2020-01-21,404.0,Westview,T,33.73829,-84.43996,LARCENY,2020,29.23875000000001,0.0,0
84275,84275,LARCENY-FROM VEHICLE,2020-01-21,206.0,South Tuxedo Park,B,33.842220000000005,-84.37926,LARCENY,2020,29.23875000000001,0.0,0
84276,84276,LARCENY-FROM VEHICLE,2020-01-21,103.0,Blandtown,D,33.78703,-84.41185,LARCENY,2020,29.23875000000001,0.0,0
84277,84277,LARCENY-FROM VEHICLE,2020-01-21,204.0,Underwood Hills,D,33.79991,-84.41625,LARCENY,2020,29.23875000000001,0.0,0
84278,84278,LARCENY-FROM VEHICLE,2020-01-21,204.0,Underwood Hills,D,33.80233,-84.4264,LARCENY,2020,29.23875000000001,0.0,0
84279,84279,LARCENY-FROM VEHICLE,2020-01-21,506.0,English Avenue,L,33.76763,-84.41,LARCENY,2020,29.23875000000001,0.0,0
84280,84280,LARCENY-FROM VEHICLE,2020-01-21,207.0,Berkeley Park,D,33.80077,-84.40869,LARCENY,2020,29.23875000000001,0.0,0
84281,84281,LARCENY-FROM VEHICLE,2020-01-21,103.0,Blandtown,D,33.80058,-84.42560999999998,LARCENY,2020,29.23875000000001,0.0,0
84282,84282,LARCENY-FROM VEHICLE,2020-01-21,503.0,Midtown,E,33.781690000000005,-84.37841999999998,LARCENY,2020,29.23875000000001,0.0,0
84283,84283,LARCENY-FROM VEHICLE,2020-01-21,306.0,Sylvan Hills,X,33.70278,-84.41017,LARCENY,2020,29.23875000000001,0.0,0
84284,84284,LARCENY-FROM VEHICLE,2020-01-21,602.0,Inman Park,N,33.75885,-84.36399999999998,LARCENY,2020,29.23875000000001,0.0,0
84285,84285,LARCENY-FROM VEHICLE,2020-01-21,602.0,Poncey-Highland,N,33.77315,-84.35304000000002,LARCENY,2020,29.23875000000001,0.0,0
84286,84286,LARCENY-FROM VEHICLE,2020-01-21,610.0,Kirkwood,O,33.75374,-84.32346,LARCENY,2020,29.23875000000001,0.0,0
84287,84287,LARCENY-FROM VEHICLE,2020-01-21,614.0,Midtown,E,33.77731,-84.37631999999998,LARCENY,2020,29.23875000000001,0.0,0
84288,84288,LARCENY-FROM VEHICLE,2020-01-21,601.0,Virginia Highland,F,33.77412,-84.36228,LARCENY,2020,29.23875000000001,0.0,0
84289,84289,LARCENY-FROM VEHICLE,2020-01-21,601.0,Virginia Highland,F,33.78337,-84.35244,LARCENY,2020,29.23875000000001,0.0,0
84290,84290,LARCENY-FROM VEHICLE,2020-01-21,502.0,Home Park,E,33.78703,-84.39849,LARCENY,2020,29.23875000000001,0.0,0
84291,84291,LARCENY-FROM VEHICLE,2020-01-21,605.0,Grant Park,W,33.74669,-84.37309,LARCENY,2020,29.23875000000001,0.0,0
84292,84292,LARCENY-FROM VEHICLE,2020-01-21,603.0,Old Fourth Ward,M,33.76681,-84.36338,LARCENY,2020,29.23875000000001,0.0,0
84293,84293,LARCENY-FROM VEHICLE,2020-01-21,505.0,Midtown,E,33.77594000000001,-84.38325,LARCENY,2020,29.23875000000001,0.0,0
84294,84294,LARCENY-FROM VEHICLE,2020-01-21,103.0,Riverside,D,33.81125,-84.47594000000002,LARCENY,2020,29.23875000000001,0.0,0
84295,84295,LARCENY-FROM VEHICLE,2020-01-21,612.0,East Atlanta,W,33.74006,-84.3466,LARCENY,2020,29.23875000000001,0.0,0
84296,84296,LARCENY-NON VEHICLE,2020-01-21,510.0,Downtown,M,33.757979999999996,-84.38393,LARCENY,2020,29.23875000000001,0.0,0
84297,84297,LARCENY-NON VEHICLE,2020-01-21,612.0,East Atlanta,W,33.73984,-84.34733,LARCENY,2020,29.23875000000001,0.0,0
84298,84298,LARCENY-NON VEHICLE,2020-01-21,510.0,Downtown,M,33.7544,-84.38828000000002,LARCENY,2020,29.23875000000001,0.0,0
84299,84299,LARCENY-NON VEHICLE,2020-01-21,206.0,Garden Hills,B,33.83129,-84.3749,LARCENY,2020,29.23875000000001,0.0,0
84300,84300,AGG ASSAULT,2020-01-21,107.0,Grove Park,J,33.77198,-84.45175,AGG ASSAULT,2020,29.23875000000001,0.0,0
84301,84301,ROBBERY-COMMERCIAL,2020-01-21,508.0,Downtown,M,33.76056,-84.38835,ROBBERY,2020,29.23875000000001,0.0,0
84302,84302,ROBBERY-RESIDENCE,2020-01-21,408.0,Venetian Hills,S,33.71167,-84.44491,ROBBERY,2020,29.23875000000001,0.0,0
84303,84303,ROBBERY-RESIDENCE,2020-01-21,210.0,Pine Hills,B,33.8278,-84.3563,ROBBERY,2020,29.23875000000001,0.0,0
84304,84304,AUTO THEFT,2020-01-21,101.0,Atlanta University Center,T,33.75345,-84.40496,AUTO THEFT,2020,29.23875000000001,0.0,0
84305,84305,AUTO THEFT,2020-01-21,505.0,Midtown,E,33.77277,-84.37854,AUTO THEFT,2020,29.23875000000001,0.0,0
84306,84306,AUTO THEFT,2020-01-21,308.0,Norwood Manor,Z,33.69427,-84.35473,AUTO THEFT,2020,29.23875000000001,0.0,0
84307,84307,AUTO THEFT,2020-01-21,211.0,Lindbergh/Morosgo,B,33.820640000000004,-84.36324,AUTO THEFT,2020,29.23875000000001,0.0,0
84308,84308,AUTO THEFT,2020-01-21,603.0,Old Fourth Ward,M,33.76866,-84.37904,AUTO THEFT,2020,29.23875000000001,0.0,0
84309,84309,AUTO THEFT,2020-01-21,113.0,Scotts Crossing,G,33.79988,-84.47023,AUTO THEFT,2020,29.23875000000001,0.0,0
84310,84310,AUTO THEFT,2020-01-21,110.0,West Highlands,G,33.78902,-84.45028,AUTO THEFT,2020,29.23875000000001,0.0,0
84311,84311,AUTO THEFT,2020-01-21,204.0,Underwood Hills,D,33.80147,-84.4223,AUTO THEFT,2020,29.23875000000001,0.0,0
84312,84312,AUTO THEFT,2020-01-21,207.0,Loring Heights,E,33.79615,-84.40785,AUTO THEFT,2020,29.23875000000001,0.0,0
84313,84313,AUTO THEFT,2020-01-21,614.0,Midtown,E,33.77469,-84.36561,AUTO THEFT,2020,29.23875000000001,0.0,0
84314,84314,BURGLARY-RESIDENCE,2020-01-21,506.0,English Avenue,L,33.7667,-84.41099,BURGLARY,2020,29.23875000000001,0.0,0
84315,84315,BURGLARY-RESIDENCE,2020-01-21,603.0,Old Fourth Ward,M,33.76741,-84.36652,BURGLARY,2020,29.23875000000001,0.0,0
84316,84316,BURGLARY-RESIDENCE,2020-01-21,111.0,Westhaven,I,33.7572,-84.47653000000003,BURGLARY,2020,29.23875000000001,0.0,0
84317,84317,BURGLARY-RESIDENCE,2020-01-21,608.0,Candler Park,N,33.763529999999996,-84.33964,BURGLARY,2020,29.23875000000001,0.0,0
84318,84318,BURGLARY-RESIDENCE,2020-01-21,612.0,East Atlanta,W,33.733059999999995,-84.33886,BURGLARY,2020,29.23875000000001,0.0,0
84319,84319,BURGLARY-RESIDENCE,2020-01-21,510.0,Downtown,M,33.75538,-84.37928000000002,BURGLARY,2020,29.23875000000001,0.0,0
84320,84320,BURGLARY-RESIDENCE,2020-01-21,411.0,Greenbriar,R,33.674240000000005,-84.49696999999998,BURGLARY,2020,29.23875000000001,0.0,0
84321,84321,BURGLARY-NONRES,2020-01-21,506.0,English Avenue,L,33.77367,-84.41474000000002,BURGLARY,2020,29.23875000000001,0.0,0
84322,84322,BURGLARY-NONRES,2020-01-20,607.0,Custer/McDonough/Guice,W,33.71443,-84.35009000000002,BURGLARY,2020,30.810416666666654,0.0,0
84323,84323,BURGLARY-NONRES,2020-01-20,406.0,Cascade Avenue/Road,S,33.72272,-84.46205,BURGLARY,2020,30.810416666666654,0.0,0
84324,84324,BURGLARY-RESIDENCE,2020-01-20,206.0,Peachtree Heights West,B,33.830009999999994,-84.38963000000003,BURGLARY,2020,30.810416666666654,0.0,0
84325,84325,BURGLARY-RESIDENCE,2020-01-20,206.0,Garden Hills,B,33.83032,-84.36834,BURGLARY,2020,30.810416666666654,0.0,0
84326,84326,AUTO THEFT,2020-01-20,309.0,Glenrose Heights,Z,33.68009,-84.3942,AUTO THEFT,2020,30.810416666666654,0.0,0
84327,84327,ROBBERY-PEDESTRIAN,2020-01-20,410.0,Campbellton Road,R,33.70645,-84.45715,ROBBERY,2020,30.810416666666654,0.0,0
84328,84328,AGG ASSAULT,2020-01-20,310.0,Polar Rock,Z,33.69617,-84.39891,AGG ASSAULT,2020,30.810416666666654,0.0,0
84329,84329,AGG ASSAULT,2020-01-20,414.0,Princeton Lakes,P,33.6626,-84.51738,AGG ASSAULT,2020,30.810416666666654,0.0,0
84330,84330,AGG ASSAULT,2020-01-20,111.0,Harland Terrace,I,33.7523,-84.46786,AGG ASSAULT,2020,30.810416666666654,0.0,0
84331,84331,LARCENY-NON VEHICLE,2020-01-20,207.0,Brookwood Hills,E,33.80358,-84.3927,LARCENY,2020,30.810416666666654,0.0,0
84332,84332,LARCENY-NON VEHICLE,2020-01-20,410.0,Campbellton Road,R,33.70405,-84.45488,LARCENY,2020,30.810416666666654,0.0,0
84333,84333,LARCENY-NON VEHICLE,2020-01-20,403.0,Oakland City,S,33.722970000000004,-84.4235,LARCENY,2020,30.810416666666654,0.0,0
84334,84334,LARCENY-NON VEHICLE,2020-01-20,613.0,Morningside/Lenox Park,F,33.81073,-84.35806,LARCENY,2020,30.810416666666654,0.0,0
84335,84335,LARCENY-NON VEHICLE,2020-01-20,402.0,Oakland City,S,33.73033,-84.43625,LARCENY,2020,30.810416666666654,0.0,0
84336,84336,LARCENY-NON VEHICLE,2020-01-20,104.0,Ashview Heights,T,33.750170000000004,-84.42663,LARCENY,2020,30.810416666666654,0.0,0
84337,84337,LARCENY-NON VEHICLE,2020-01-20,204.0,Berkeley Park,D,33.80388,-84.41278,LARCENY,2020,30.810416666666654,0.0,0
84338,84338,AUTO THEFT,2020-01-20,206.0,Buckhead Village,B,33.83732,-84.3786,AUTO THEFT,2020,30.810416666666654,0.0,0
84339,84339,AUTO THEFT,2020-01-20,211.0,Lindbergh/Morosgo,B,33.82131,-84.36735999999998,AUTO THEFT,2020,30.810416666666654,0.0,0
84340,84340,AUTO THEFT,2020-01-20,407.0,Wildwood (NPU-H),H,33.743990000000004,-84.51738,AUTO THEFT,2020,30.810416666666654,0.0,0
84341,84341,AUTO THEFT,2020-01-20,207.0,,E,33.80976,-84.38927,AUTO THEFT,2020,30.810416666666654,0.0,0
84342,84342,AUTO THEFT,2020-01-20,603.0,Old Fourth Ward,M,33.76715,-84.37468,AUTO THEFT,2020,30.810416666666654,0.0,0
84343,84343,AUTO THEFT,2020-01-20,312.0,Glenrose Heights,Z,33.66918,-84.3953,AUTO THEFT,2020,30.810416666666654,0.0,0
84344,84344,AUTO THEFT,2020-01-20,208.0,Peachtree Park,B,33.844409999999996,-84.36861999999998,AUTO THEFT,2020,30.810416666666654,0.0,0
84345,84345,AUTO THEFT,2020-01-20,307.0,Betmar LaVilla,Y,33.70754,-84.39551,AUTO THEFT,2020,30.810416666666654,0.0,0
84346,84346,AUTO THEFT,2020-01-20,208.0,Buckhead Forest,B,33.84175,-84.37832,AUTO THEFT,2020,30.810416666666654,0.0,0
84347,84347,AUTO THEFT,2020-01-20,208.0,North Buckhead,B,33.847429999999996,-84.37089,AUTO THEFT,2020,30.810416666666654,0.0,0
84348,84348,LARCENY-FROM VEHICLE,2020-01-20,505.0,Midtown,E,33.7762,-84.38319,LARCENY,2020,30.810416666666654,0.0,0
84349,84349,LARCENY-FROM VEHICLE,2020-01-20,206.0,Buckhead Village,B,33.83732,-84.3786,LARCENY,2020,30.810416666666654,0.0,0
84350,84350,LARCENY-FROM VEHICLE,2020-01-20,507.0,Castleberry Hill,M,33.7476,-84.4037,LARCENY,2020,30.810416666666654,0.0,0
84351,84351,LARCENY-FROM VEHICLE,2020-01-20,503.0,Midtown,E,33.784729999999996,-84.38261,LARCENY,2020,30.810416666666654,0.0,0
84352,84352,LARCENY-FROM VEHICLE,2020-01-20,501.0,Home Park,E,33.78157,-84.41115,LARCENY,2020,30.810416666666654,0.0,0
84353,84353,LARCENY-FROM VEHICLE,2020-01-20,211.0,Lindbergh/Morosgo,B,33.82329,-84.36695999999998,LARCENY,2020,30.810416666666654,0.0,0
84354,84354,LARCENY-FROM VEHICLE,2020-01-20,605.0,Grant Park,W,33.746759999999995,-84.37856,LARCENY,2020,30.810416666666654,0.0,0
84355,84355,LARCENY-FROM VEHICLE,2020-01-20,604.0,Sweet Auburn,M,33.74993,-84.37706,LARCENY,2020,30.810416666666654,0.0,0
84356,84356,LARCENY-FROM VEHICLE,2020-01-20,606.0,Reynoldstown,N,33.75698,-84.34929,LARCENY,2020,30.810416666666654,0.0,0
84357,84357,LARCENY-FROM VEHICLE,2020-01-20,602.0,Inman Park,N,33.75371,-84.36535,LARCENY,2020,30.810416666666654,0.0,0
84358,84358,LARCENY-FROM VEHICLE,2020-01-20,205.0,,C,33.81493,-84.40581999999998,LARCENY,2020,30.810416666666654,0.0,0
84359,84359,LARCENY-FROM VEHICLE,2020-01-20,501.0,Home Park,E,33.78658,-84.39648000000003,LARCENY,2020,30.810416666666654,0.0,0
84360,84360,LARCENY-FROM VEHICLE,2020-01-20,409.0,Southwest,R,33.69258,-84.49059,LARCENY,2020,30.810416666666654,0.0,0
84361,84361,LARCENY-FROM VEHICLE,2020-01-20,211.0,Peachtree Hills,B,33.82172,-84.38086,LARCENY,2020,30.810416666666654,0.0,0
84362,84362,LARCENY-FROM VEHICLE,2020-01-20,414.0,Princeton Lakes,P,33.67115,-84.50929000000002,LARCENY,2020,30.810416666666654,0.0,0
84363,84363,LARCENY-FROM VEHICLE,2020-01-20,507.0,Downtown,M,33.762679999999996,-84.39715,LARCENY,2020,30.810416666666654,0.0,0
84364,84364,LARCENY-FROM VEHICLE,2020-01-20,212.0,Lindridge/Martin Manor,F,33.82205,-84.35239,LARCENY,2020,30.810416666666654,0.0,0
84365,84365,LARCENY-FROM VEHICLE,2020-01-20,409.0,Southwest,R,33.70623,-84.48371999999998,LARCENY,2020,30.810416666666654,0.0,0
84366,84366,LARCENY-FROM VEHICLE,2020-01-20,401.0,West End,T,33.74087,-84.41346,LARCENY,2020,30.810416666666654,0.0,0
84367,84367,LARCENY-FROM VEHICLE,2020-01-20,503.0,Midtown,E,33.78014,-84.38747,LARCENY,2020,30.810416666666654,0.0,0
84368,84368,LARCENY-FROM VEHICLE,2020-01-20,605.0,Grant Park,W,33.74615,-84.37083,LARCENY,2020,30.810416666666654,0.0,0
84369,84369,LARCENY-FROM VEHICLE,2020-01-20,206.0,Peachtree Heights East,B,33.82774000000001,-84.38606999999998,LARCENY,2020,30.810416666666654,0.0,0
